Source,Sink,common_neighbors,AAprediction,exist_in_training_dataset,source_parents_count,source_non_leaf_descendants_count,source_leaf_descendans_count,sink_parent_non_leaf_descendants_count,sink_parent_leaf_descendans_count,sink_parents_count
3587574,3344787,3,0.4753740501427546,1,6,12.0,67.0,5515,152021,8
3588819,2667349,2,0.3714071141176226,1,8,28.0,164.0,16391,321377,34
3588819,3198135,1,0.15284742617720534,1,8,28.0,164.0,264417,3159622,1643
3589315,1973094,2,0.4318651217427182,1,223,119.0,83.0,1603,24875,5
3589315,2407305,62,11.768753605374748,1,223,119.0,83.0,20910,108827,71
3589696,4750152,100,16.45994380360143,1,180,27.0,9.0,72424,1659912,411
3591703,1690541,18,2.8512930848819806,1,63,22.0,96.0,3863,46177,35
3591703,2959128,10,1.4589978010638172,1,63,22.0,96.0,37581,1664449,48
3591703,3698258,16,2.3038969531483104,1,63,22.0,96.0,11882,204029,31
3594284,149736,12,1.5183886724902702,1,71,101.0,153.0,279206,6127969,838
3594284,4557603,15,2.06082037743322,1,71,101.0,153.0,143844,1645568,562
3594539,1850596,9,1.1840698861915,1,63,116.0,233.0,65718,2418486,99
3594539,3361693,8,1.0038428475656536,1,63,116.0,233.0,72378,2098518,141
3595167,1136816,4,0.6851249865734446,1,10,36.0,28.0,7933,64516,25
3595486,3304718,1,0.15424702165007825,1,15,35.0,27.0,25690,211254,135
3595486,4737429,14,2.0702540852554367,1,15,35.0,27.0,122704,1351057,621
3596176,1255788,31,2.8201268607615284,1,36,44.0,155.0,583637,15254725,1646
3596176,3892075,29,2.6077602102565987,1,36,44.0,155.0,376550,12501423,774
3596547,39687,5,0.860145109038099,1,55,71.0,293.0,430,1863,6
3596547,3634964,26,7.282956217833272,1,55,71.0,293.0,8165,1364028,15
3597232,4798363,1,0.17713389535511573,1,14,16.0,94.0,216,5823,4
3597303,2742606,67,10.874935252206146,1,60,84.0,150.0,514084,12125766,1338
3597303,4751586,5,0.6911042457635381,1,60,84.0,150.0,5396,30175,15
3597541,2566333,8,0.8863564933084457,1,37,34.0,207.0,41461,2415986,47
3597541,2793456,6,0.7686798039160436,1,37,34.0,207.0,32146,1167379,36
3597541,3316884,17,3.739313372857331,1,37,34.0,207.0,70452,1813085,138
3597737,661548,43,8.767015960968644,1,52,187.0,321.0,4520,22949,26
3597737,1522326,34,5.656137978453988,1,52,187.0,321.0,17880,886763,33
3597737,1544875,9,1.0152484754965672,1,52,187.0,321.0,31367,1206886,59
3597737,2347560,40,5.9492023547910176,1,52,187.0,321.0,162557,1215976,693
3597737,3175677,101,20.206088690346558,1,52,187.0,321.0,47377,1104016,116
3597737,3401372,1,0.15318726202269928,1,52,187.0,321.0,6102,240592,8
3597737,4013045,101,20.49525894967493,1,52,187.0,321.0,33336,338791,92
3598202,2984173,14,1.5317615309630914,1,113,79.0,336.0,168668,5254028,279
3598202,3309901,2,0.18899564756895326,1,113,79.0,336.0,24403,1289063,29
3598202,3570998,13,1.4416924829583777,1,113,79.0,336.0,56716,1484608,49
3598202,3831696,4,0.4169331283408105,1,113,79.0,336.0,19439,688918,15
3598655,2716767,9,2.3223462661505168,1,10,9.0,24.0,467,1855,10
3600303,3088232,50,6.937153437198581,1,45,50.0,79.0,594695,5537091,2605
3600628,380741,6,0.7125181378228749,1,32,69.0,172.0,33391,593369,76
3600628,3287987,21,2.638397287345692,1,32,69.0,172.0,108118,1763771,206
3600997,968076,13,4.618093037729032,1,39,79.0,77.0,8506,27174,34
3601250,358413,4,0.3708198736394377,1,9,27.0,91.0,91512,1874842,176
3601622,3256057,57,9.791280395654095,1,33,116.0,300.0,53192,311816,224
3601622,4090712,11,1.5002078083520098,1,33,116.0,300.0,31390,1685966,49
3602167,879454,1,0.14598271268961024,1,11,76.0,352.0,240,1108,2
3602167,1324110,40,7.737715817955578,1,11,76.0,352.0,77802,2287972,227
3602167,2654944,1,0.16281242427639875,1,11,76.0,352.0,360,4158,6
3602167,2748983,11,1.5346843339511032,1,11,76.0,352.0,24954,870662,129
3602371,738393,1,0.15965773819182738,1,28,47.0,423.0,1082,110062,4
3602371,2324471,1,0.15965773819182738,1,28,47.0,423.0,108,887,2
3602371,3366762,5,0.7030097645785264,1,28,47.0,423.0,95191,5161354,131
3602371,4343177,1,0.15965773819182738,1,28,47.0,423.0,1764,32232,4
3602451,1878814,113,17.39685989092125,1,137,122.0,353.0,451567,8653056,1176
3602451,2185948,12,1.14582964837697,1,137,122.0,353.0,112818,4466633,189
3602451,3467133,123,18.855109185068237,1,137,122.0,353.0,165406,4583422,316
3603136,80469,2,0.3193609583901511,1,26,28.0,136.0,275,964,3
3603589,954799,1,0.13359176021614366,1,5,19.0,59.0,53208,2675222,66
3603589,3317934,5,0.7776126639775732,1,5,19.0,59.0,133624,692654,620
3603630,2644807,10,1.7382695150152645,1,9,12.0,13.0,146985,1939793,708
3603777,753092,6,0.6209648191676624,1,62,66.0,493.0,19461,1593857,38
3603777,2416730,4,0.3401977255044334,1,62,66.0,493.0,19129,1500085,21
3603777,2724490,8,0.7590600588272662,1,62,66.0,493.0,53765,2585314,88
3603777,3650463,42,7.364348592709483,1,62,66.0,493.0,83115,1634951,160
3603777,3722209,4,0.4211774730313014,1,62,66.0,493.0,59713,2364395,109
3603777,4016298,5,0.5178345399398314,1,62,66.0,493.0,30734,1309781,41
3604231,2250898,45,14.540972307446895,1,30,53.0,385.0,283135,6601232,882
3604231,4491857,3,0.33185316700031564,1,30,53.0,385.0,6370,139539,6
3604231,4751997,15,1.9459565165345838,1,30,53.0,385.0,21311,357411,33
3605318,1514068,4,0.6199232508432102,1,3,7.0,25.0,57720,591988,279
3605430,2234817,3,0.3025356168987402,1,56,82.0,279.0,39054,574536,79
3605485,2697257,2,0.19113729877866054,1,25,42.0,294.0,18902,1174927,20
3605485,4278771,1,0.09703543717378577,1,25,42.0,294.0,5584,786354,3
3605497,580675,2,0.2819986286988896,1,27,35.0,190.0,7917,311213,17
3606067,2340944,3,0.33225433301880103,1,191,99.0,373.0,85375,5054186,92
3606067,2381213,2,0.2460489523898121,1,191,99.0,373.0,5717,161475,8
3606067,4332173,3,0.5368837696571499,1,191,99.0,373.0,23704,1559895,20
3606067,4542296,10,1.4103810355890891,1,191,99.0,373.0,23538,788917,14
3606067,4589904,7,1.2802596506358397,1,191,99.0,373.0,18115,244188,36
3606373,3978400,1,0.1514246678287725,1,8,8.0,12.0,1088,9886,10
3608177,2745270,3,0.3814318852551632,1,32,94.0,181.0,2553,53458,5
3608177,4475906,37,4.777406336295867,1,32,94.0,181.0,371263,4501917,1795
3608627,461578,1,0.1178309585163578,1,48,49.0,142.0,1549,13183,4
3608627,473135,3,0.4833825275270244,1,48,49.0,142.0,169,1436,4
3608627,2577206,50,7.76058327744117,1,48,49.0,142.0,156803,2534661,358
3608627,4482850,20,2.5239507407781043,1,48,49.0,142.0,47488,885908,43
3609289,591326,71,12.058490282419267,1,55,72.0,177.0,98566,2127683,142
3609289,644541,4,0.4509097210675224,1,55,72.0,177.0,67291,1592608,106
3609289,2069922,3,0.4383178400812369,1,55,72.0,177.0,19265,981399,22
3609289,2825285,1,0.13202984657349004,1,55,72.0,177.0,4707,59035,12
3609289,4852859,1,0.1880363739737936,1,55,72.0,177.0,154,291,2
3609326,3116213,4,0.4466737482460319,1,20,38.0,121.0,325256,11271444,620
3609326,3574669,2,0.29258344758701993,1,20,38.0,121.0,6621,30962,37
3609326,4849723,4,0.4471227960571526,1,20,38.0,121.0,246057,9650713,375
3609443,3646585,3,0.4395831215695746,1,164,79.0,272.0,804,6422,9
3611095,3884171,1,0.0946372380377348,1,15,23.0,67.0,1385,37482,2
3611477,1347297,1,0.14686359632444862,1,28,40.0,85.0,54746,813200,98
3612549,1401550,22,2.952979074333857,1,71,160.0,405.0,71256,428361,246
3612549,2544271,53,7.258968260062081,1,71,160.0,405.0,532947,4649241,2914
3612549,2594078,13,1.90851367341126,1,71,160.0,405.0,16190,232913,73
3612549,3504445,2,0.2283068303122393,1,71,160.0,405.0,5005,104242,8
3612549,4058868,6,0.631776860631259,1,71,160.0,405.0,102344,4294639,124
3613373,1985213,2,0.2165325556680064,1,18,40.0,199.0,34419,1231092,105
3613373,2653256,4,0.4062288641121987,1,18,40.0,199.0,64682,2134377,92
3613373,4588320,22,5.159551145962261,1,18,40.0,199.0,294750,3848757,1256
3613511,3539009,61,8.67836111160246,1,86,43.0,79.0,194598,1511306,798
3613990,3467069,6,1.0145155931586305,1,25,33.0,125.0,5134,114991,15
3614309,2410647,2,0.3857935192646788,1,30,50.0,106.0,10318,1216034,34
3614309,4241989,31,5.606075529106947,1,30,50.0,106.0,43551,390005,285
3615734,349769,3,0.4627983444796031,1,7,26.0,25.0,56152,295073,407
3616458,3824067,30,10.1344875368301,1,239,131.0,67.0,9478,170393,30
3617764,570888,4,0.5119938905997379,1,29,58.0,197.0,28098,362094,128
3617764,2056996,13,1.771163195070517,1,29,58.0,197.0,140055,3430443,378
3618010,2581257,15,1.9594636647254369,1,112,93.0,122.0,22489,848223,36
3618969,1570585,11,1.914926287204275,1,2,18.0,40.0,44285,496009,99
3620455,2267405,1,0.17637054703334476,1,66,41.0,92.0,3221,38525,7
3620569,4056626,2,0.4306902056859699,1,35,21.0,54.0,2638,25222,6
3620879,388487,4,0.6070012128466766,1,14,8.0,202.0,11337,302217,20
3620879,3518877,1,0.13139986977664433,1,14,8.0,202.0,378,1719,2
3621773,4386721,1,0.1847866601802632,1,8,37.0,93.0,13950,1549008,19
3622805,4822430,1,0.19827795135597165,1,9,10.0,92.0,10045,177823,22
3625835,3284906,4,0.6315157844046704,1,19,29.0,197.0,10283,54543,60
3626275,692299,8,1.016126392579468,1,45,54.0,266.0,10120,848129,31
3626275,1112760,2,0.31457646324863825,1,45,54.0,266.0,1004,5411,9
3626275,1421173,9,1.1337690802768563,1,45,54.0,266.0,83930,3458397,124
3626388,1555457,2,0.28506584322151546,1,44,22.0,129.0,9481,923302,10
3626388,3517094,23,3.1791646518527026,1,44,22.0,129.0,78162,2278975,124
3626935,782564,18,4.1149369085333305,1,71,114.0,389.0,3246,5038,35
3626935,3811740,5,0.7613201466631607,1,71,114.0,389.0,4663,116377,8
3626935,3926754,33,6.392773000551872,1,71,114.0,389.0,97176,1194340,239
3627585,2795881,39,6.244477148103795,1,47,38.0,24.0,118713,687584,568
3628312,129699,26,2.9896490576848955,1,223,120.0,260.0,20639,1099796,60
3628312,2742606,228,34.45851206870226,1,223,120.0,260.0,514084,12125766,1338
3628312,4751012,125,18.60817734870152,1,223,120.0,260.0,222919,895337,1605
3630094,58968,1,0.2001115712554586,1,59,84.0,313.0,182,859,3
3630094,1413055,10,1.3934865729088046,1,59,84.0,313.0,488145,5754064,2294
3630094,3567406,2,0.2269495496928011,1,59,84.0,313.0,2867,35699,7
3630494,2308431,10,1.1668094259280664,1,46,59.0,52.0,36109,753377,48
3630494,2405212,24,3.379780624071024,1,46,59.0,52.0,394133,10618793,803
3633046,692924,2,0.22985549736537386,1,30,30.0,109.0,111210,1068282,396
3633437,848620,5,0.7926608683169368,1,7,10.0,13.0,446247,6944917,2084
3633437,4020896,5,0.761221407213203,1,7,10.0,13.0,39652,539735,80
3634961,2657839,140,21.16428057403505,1,198,105.0,198.0,133235,2541418,327
3634961,3383892,13,1.7140147581185154,1,198,105.0,198.0,48384,486112,256
3634961,3486403,4,0.5993953525113397,1,198,105.0,198.0,5385,757543,5
3634961,4121295,4,0.4225301736971505,1,198,105.0,198.0,8659,878715,9
3634964,3769760,10,1.9975667449095609,1,15,15.0,53.0,1968,16069,20
3636693,879076,4,0.4645921592771341,1,177,110.0,313.0,2792,87662,6
3636693,1821613,74,12.292169015160965,1,177,110.0,313.0,54698,540641,188
3636693,2141114,23,2.835093872424748,1,177,110.0,313.0,28914,1394067,44
3636693,2906703,96,14.508036136851215,1,177,110.0,313.0,175529,2678322,598
3636725,2842475,2,0.18042450006266086,1,27,11.0,38.0,50777,2178836,55
3638538,68717,97,15.32917369651856,1,204,140.0,92.0,106052,533555,474
3638538,469289,99,15.669283204798772,1,204,140.0,92.0,163571,1205642,621
3638538,785382,60,9.11750155159468,1,204,140.0,92.0,121251,2401715,232
3638538,1407262,7,1.0413632745895258,1,204,140.0,92.0,10434,43666,34
3638538,2650922,6,0.8620799390582009,1,204,140.0,92.0,2267,16188,10
3640054,2342335,6,0.8340988604048252,1,74,79.0,511.0,9368,342474,16
3640054,3504682,338,102.52880221537895,1,74,79.0,511.0,82180,2197523,141
3640103,329907,11,1.9846981839245847,1,30,101.0,458.0,16390,97411,66
3640103,377575,38,7.0001030295148015,1,30,101.0,458.0,92944,2229981,292
3640103,2249933,13,1.9533813133555964,1,30,101.0,458.0,33726,1072495,58
3640103,2365215,1,0.14154764459284966,1,30,101.0,458.0,2331,78776,5
3640103,2546728,3,0.3761653639561613,1,30,101.0,458.0,17198,1072069,28
3640103,3149680,2,0.22662579776527106,1,30,101.0,458.0,4112,70948,5
3640212,1763327,20,4.153627916299944,1,9,34.0,148.0,461831,10003569,1530
3641046,4318052,69,15.044753724823375,1,45,92.0,198.0,5571,27365,49
3641626,4458047,6,0.925262742185525,1,1,17.0,33.0,112066,1670511,440
3641679,145219,152,31.809585924908603,1,78,180.0,336.0,585460,14704392,1532
3641679,620825,14,2.770809761438219,1,78,180.0,336.0,11498,96158,44
3641679,791036,22,3.694428487710253,1,78,180.0,336.0,4921,15693,27
3641679,2774236,3,0.6260416456985984,1,78,180.0,336.0,2265,38964,8
3641679,4458811,68,16.21467143759729,1,78,180.0,336.0,36573,531446,102
3642094,2332893,70,9.353351844373584,1,96,65.0,166.0,572122,7081322,2431
3642094,2389556,41,5.2703638548555185,1,96,65.0,166.0,369977,2727807,2002
3642094,3153504,46,6.264778808100848,1,96,65.0,166.0,258434,3470223,556
3642094,4506248,24,2.9234401346064987,1,96,65.0,166.0,206857,6544024,532
3642691,304974,4,0.5656044063351509,1,45,55.0,122.0,5609,196194,9
3642884,518033,52,8.589920331705581,1,269,366.0,0.0,73258,1145380,248
3642884,1860051,71,11.563476975605278,1,269,366.0,0.0,75504,836752,281
3642884,4503855,20,2.7932171440010505,1,269,366.0,0.0,65554,1191364,195
3642983,1529734,1,0.1149974982953128,1,17,32.0,57.0,1229,4447,2
3643090,2016913,3,0.3452152690197371,1,98,102.0,104.0,73390,1905081,254
3643405,2070892,3,0.3996698818542408,1,45,93.0,491.0,10613,875474,13
3643405,2433422,16,1.7421611004060111,1,45,93.0,491.0,99674,5019608,135
3643405,2455123,10,1.161522197164572,1,45,93.0,491.0,55773,2151231,118
3643405,3105122,3,0.4480597810919561,1,45,93.0,491.0,551,3224,4
3643405,3916638,17,2.5154016679633573,1,45,93.0,491.0,199006,1606834,1145
3643700,4787309,2,0.20373512947820605,1,21,34.0,189.0,7858,572064,19
3644551,2455101,4,0.6499009577802798,1,56,62.0,191.0,84713,771754,513
3644551,4137647,2,0.20382150153681589,1,56,62.0,191.0,10261,275368,9
3644646,4709984,3,0.37853018780960457,1,9,43.0,60.0,79925,708526,421
3645271,1341632,24,7.743522946089339,1,33,22.0,210.0,373124,7493904,1507
3645271,2266501,1,0.08695382383195438,1,33,22.0,210.0,6750,154490,4
3645428,349394,5,0.7502579684354247,1,39,36.0,228.0,7003,164891,20
3645428,4478699,1,0.08977159948718788,1,39,36.0,228.0,9750,288040,10
3645574,2491242,4,0.5167156976572822,1,12,8.0,35.0,1363,25858,7
3645574,4179309,34,7.713020732872598,1,12,8.0,35.0,51528,965869,73
3646124,1881599,1,0.1193187115420111,1,65,5.0,36.0,1397,8402,7
3647013,2181364,16,2.093354857827887,1,107,140.0,227.0,35935,355992,159
3647013,4405928,14,1.8550321739636118,1,107,140.0,227.0,100334,930077,567
3647013,4434324,1,0.09815624213018816,1,107,140.0,227.0,4950,46829,18
3647690,106577,1,0.1446187878479888,1,22,24.0,392.0,133,1266,2
3647690,4840426,7,1.414257634065094,1,22,24.0,392.0,22273,181743,88
3648490,545983,36,4.457606705266708,1,41,45.0,300.0,98246,2976337,184
3648490,2658019,1,0.10604050122887106,1,41,45.0,300.0,1652,32763,5
3648490,2782854,27,3.3626086525161405,1,41,45.0,300.0,34584,1527733,85
3648539,1426002,4,0.4495556905766615,1,120,127.0,89.0,90006,1192733,293
3648539,3481742,41,7.434432016483276,1,120,127.0,89.0,36674,1724489,77
3648863,3804706,1,0.13632086912510896,1,33,56.0,459.0,47585,1110968,63
3649026,1886359,69,11.315625398962721,1,143,98.0,274.0,35351,447257,171
3649026,2560632,48,8.031854246090989,1,143,98.0,274.0,21408,213928,85
3649489,672896,1,0.16797566365891456,1,23,14.0,80.0,205,624,3
3649600,4098379,25,3.819315921977327,1,231,128.0,229.0,15271,59608,30
3650054,2201759,12,1.242833218592582,1,37,61.0,294.0,150279,5207596,204
3650767,1549221,60,11.519693423690553,1,76,76.0,283.0,20186,1096145,42
3650767,2633571,20,2.8577601576408163,1,76,76.0,283.0,245891,3793166,649
3650767,2950624,137,34.769203994175825,1,76,76.0,283.0,110119,4247435,205
3650767,3069317,12,1.877780344278057,1,76,76.0,283.0,2877,18654,30
3650803,67744,91,12.367211337189536,1,499,79.0,120.0,143219,1655678,408
3650803,1768095,79,11.091789226975076,1,499,79.0,120.0,127685,2377289,298
3650803,2529192,117,18.79304902666788,1,499,79.0,120.0,52170,1174969,207
3650803,4068574,20,2.5112174009228303,1,499,79.0,120.0,36877,1351810,38
3651655,3553485,13,1.9300777620974647,1,9,19.0,42.0,329979,6665637,1252
3652942,2144279,17,3.1653690534243237,1,8,36.0,63.0,44948,1033315,97
3652942,4315229,4,0.5116112064640367,1,8,36.0,63.0,9159,850353,15
3653045,487639,42,5.9184322002795255,1,33,84.0,115.0,701071,8102168,3432
3653599,2578743,2,0.2768747102604367,1,9,27.0,5.0,254,5,2
3654843,65638,19,3.3238900975009766,1,44,70.0,118.0,100828,1016144,601
3654843,639910,10,1.588253602754606,1,44,70.0,118.0,13464,105578,58
3655190,2948823,76,10.610393537920956,1,608,133.0,178.0,105313,802360,372
3655190,4007276,371,53.270694965971266,1,608,133.0,178.0,580727,6810270,2532
3656099,2274957,5,0.4728590483889613,1,21,45.0,148.0,79555,2821251,200
3656099,4342643,1,0.08787672930771424,1,21,45.0,148.0,24045,870881,22
3656099,4502381,3,0.3951947833876109,1,21,45.0,148.0,7240,775063,12
3656366,2038561,16,2.0952809106995884,1,77,39.0,131.0,117657,2368228,212
3657395,2881273,9,1.8814884248344361,1,22,9.0,15.0,961,1239,13
3657664,3132076,1,0.08981965638724218,1,8,22.0,298.0,6161,220491,7
3657917,1231425,14,1.5598370981812095,1,76,91.0,259.0,47652,1868430,142
3657917,2882833,30,3.9514626548688168,1,76,91.0,259.0,108162,1257602,191
3657917,4131458,10,1.2526481450336568,1,76,91.0,259.0,55994,1659206,116
3658186,3238877,2,0.3356775308942973,1,54,50.0,60.0,1797,40622,9
3658641,1444586,50,5.692459431490677,1,159,114.0,314.0,161354,5198272,207
3658641,2931226,56,7.0178034247454155,1,159,114.0,314.0,107256,4292089,159
3658641,4163594,32,3.36899638418245,1,159,114.0,314.0,193236,8436392,261
3659181,717002,31,4.538976610719779,1,11,37.0,49.0,468752,6468101,1752
3659181,1702681,2,0.3331991934048217,1,11,37.0,49.0,29345,145872,191
3659181,4441141,5,0.8310148850038102,1,11,37.0,49.0,112273,645910,669
3663160,3591727,43,5.9818558603224,1,77,84.0,448.0,108390,3641381,206
3664142,3386770,17,2.4603367103506653,1,56,91.0,277.0,44738,1724053,94
3664368,2753419,16,2.3866126978670845,1,46,58.0,72.0,11531,206917,37
3666520,2124436,4,0.3571362152710831,1,22,54.0,297.0,87014,3605529,75
3666520,2328147,3,0.3695225117718621,1,22,54.0,297.0,16741,449666,41
3667303,2301879,67,10.496369983739267,1,52,125.0,308.0,193698,6291324,325
3667303,2471134,20,2.196019693294697,1,52,125.0,308.0,127742,3306780,182
3670727,755094,4,0.7235486515727698,1,40,70.0,336.0,4015,99430,10
3670787,4428819,17,2.7603218938048304,1,187,75.0,23.0,17966,212049,55
3671138,343085,3,0.4684574855851461,1,8,22.0,143.0,5163,757250,4
3671138,1194887,1,0.10932067444808992,1,8,22.0,143.0,19907,1700919,28
3671138,2195653,23,8.665733107443268,1,8,22.0,143.0,55625,2559189,116
3671943,1683988,3,0.3826008899025697,1,19,36.0,75.0,395074,11166814,1209
3672221,2116783,8,1.0777587902326402,1,13,7.0,191.0,85927,5064583,85
3672221,4055078,6,1.0102121743093206,1,13,7.0,191.0,5446,762542,10
3672582,905880,18,2.2765976335188034,1,44,127.0,427.0,84922,1519470,334
3672582,1255788,32,3.3434526624860834,1,44,127.0,427.0,583637,15254725,1646
3672582,1887460,1,0.08641664237211644,1,44,127.0,427.0,3940,491932,5
3672582,1938134,4,0.4211169913124133,1,44,127.0,427.0,24172,1096554,54
3672582,2249536,15,1.707174806819185,1,44,127.0,427.0,113968,2289673,192
3672582,4400515,35,4.522305141478398,1,44,127.0,427.0,276637,3300473,1353
3672833,1215390,3,1.0547969921870668,1,57,111.0,329.0,532,3255,7
3672833,3298859,1,0.10850783042371236,1,57,111.0,329.0,1261,15308,4
3672833,3815895,6,0.6768564140030255,1,57,111.0,329.0,22665,858240,24
3672833,4827481,11,3.936647407677465,1,57,111.0,329.0,17901,86531,68
3673060,3361899,23,3.2310709204430235,1,50,65.0,71.0,185513,3057414,387
3673060,4538599,7,1.049465859284624,1,50,65.0,71.0,15530,758935,26
3673862,745635,66,9.175608084613682,1,145,105.0,138.0,282183,2015468,1294
3674345,525435,11,1.6201642702883956,1,134,122.0,462.0,9144,164077,36
3674345,2384779,8,1.0273411797515677,1,134,122.0,462.0,29527,1302586,68
3674345,3369847,13,1.9316656442772049,1,134,122.0,462.0,35494,299561,254
3675243,2071577,3,0.51651048390599,1,69,117.0,166.0,5735,153209,11
3675243,2300708,17,2.680329761470848,1,69,117.0,166.0,214968,1773315,1215
3675243,2621603,1,0.15956087446934206,1,69,117.0,166.0,4147,99584,9
3675664,2640198,18,2.6242246184616964,1,8,46.0,245.0,248828,2864730,817
3676078,331953,2,0.2481057546291447,1,81,83.0,226.0,3857,539288,15
3676078,1898505,1,0.18288021239510488,1,81,83.0,226.0,463,2538,4
3676078,4625495,8,1.291544324106542,1,81,83.0,226.0,18849,156726,32
3676081,1443555,1,0.16327374595178867,1,12,37.0,76.0,40,529,2
3676504,38320,3,0.5659615965127158,1,76,100.0,342.0,399,1236,7
3676504,1566032,4,0.4675839813274996,1,76,100.0,342.0,34387,1717281,33
3676504,2044394,9,1.4197844096423813,1,76,100.0,342.0,7628,115038,24
